File_Name,Coef_Pearson,Iph_0,Is_0,nd_0,Rs_0,Rp_0,Iph,Is,nd,Rs,Rp
2024-03-06_06:45:10,-0.8968,0.11482,9.825000e-08,1.62759,37.46576,275.99329,0.09082,4.486490e-10,0.90481,0.04819,431.23372
2024-03-06_06:46:09,-0.9269,0.11421,9.825000e-08,1.62759,48.20815,159.4131,0.09139,5.193818e-09,1.05314,0.01789,371.52239
2024-03-06_06:47:10,-0.8611,0.10386,9.825000e-08,1.62759,35.80533,329.10612,0.07983,1.561052e-07,1.31259,0.00918,740.0037
2024-03-06_06:48:09,-0.8606,0.11644,9.825000e-08,1.62759,46.92433,194.87316,0.08363,3.368290e-08,1.16944,0.00354,653.55974
2024-03-06_06:49:09,-0.8875,0.12638,9.825000e-08,1.62759,31.46232,166.404,0.08625,2.599212e-09,0.99678,0.08365,490.87965
2024-03-06_06:50:10,-0.8818,0.10427,9.825000e-08,1.62759,25.42508,199.34371,0.08161,5.538467e-08,1.21788,0.02064,594.24277
2024-03-06_06:51:09,-0.8631,0.11583,9.825000e-08,1.62759,34.82068,211.67963,0.0818,3.757226e-08,1.17558,0.02663,664.52406
2024-03-06_06:52:10,-0.8656,0.11137,9.825000e-08,1.62759,29.07745,222.21835,0.07698,1.708253e-07,1.31551,0.01941,736.956
2024-03-06_06:53:09,-0.8887,0.10812,9.825000e-08,1.62759,37.91434,144.05903,0.07993,7.672037e-08,1.24204,0.03089,584.87069
2024-03-06_06:54:10,-0.8697,0.10833,9.825000e-08,1.62759,17.18038,198.82614,0.08029,3.388867e-07,1.39291,0.00649,766.97332
2024-03-06_06:55:09,-0.8562,0.10082,9.825000e-08,1.62759,22.40548,314.92475,0.0757,1.866660e-07,1.32112,0.02495,802.24456
2024-03-06_06:56:09,-0.8825,0.10914,9.825000e-08,1.62759,35.72505,190.48779,0.0805,2.859618e-07,1.3771,0.05263,633.17475
2024-03-06_06:57:10,-0.8793,0.1065,9.825000e-08,1.62759,33.54425,264.62048,0.08425,3.784435e-08,1.18582,0.00788,584.97075
2024-03-06_06:58:09,-0.8862,0.11685,9.825000e-08,1.68572,35.36322,253.97388,0.09048,5.780902e-08,1.22607,0.07604,518.76399
2024-03-06_06:59:10,-0.8684,0.11015,9.825000e-08,1.68572,45.60085,198.52758,0.09127,8.101323e-08,1.25553,0.03063,599.80936
2024-03-06_07:00:09,-0.8865,0.1207,9.825000e-08,1.68572,28.82276,204.24548,0.10156,2.067728e-08,1.15322,0.03838,460.08194
2024-03-06_07:01:10,-0.8748,0.13368,9.825000e-08,1.74385,38.95456,200.61823,0.10616,3.662870e-07,1.42024,0.03491,632.33639
2024-03-06_07:02:09,-0.886,0.13409,9.825000e-08,1.74385,24.96608,357.7179,0.12023,6.567672e-09,1.08135,0.02207,416.76364
2024-03-06_07:03:09,-0.8923,0.16168,9.825000e-08,1.74385,25.03957,321.66253,0.13634,2.571253e-08,1.1818,0.0309,396.28503
2024-03-06_07:04:09,-0.9003,0.16573,9.825000e-08,1.74385,25.345,232.7617,0.148,1.292213e-07,1.32439,0.02976,377.8469
2024-03-06_07:05:09,-0.8929,0.17486,9.825000e-08,1.80198,17.68942,287.65604,0.15886,2.293635e-08,1.17727,0.00711,382.72357
2024-03-06_07:06:10,-0.8929,0.19292,9.825000e-08,1.80198,18.13628,202.98386,0.17096,4.248926e-09,1.06377,0.00231,343.5976
2024-03-06_07:07:09,-0.886,0.20407,9.825000e-08,1.80198,22.80544,181.72853,0.17343,3.878304e-08,1.21636,0.0191,451.00225
2024-03-06_07:08:10,-0.8976,0.20428,9.825000e-08,1.80198,19.51228,230.58296,0.18718,1.023909e-08,1.1224,0.01232,326.18931
2024-03-06_07:09:09,-0.9128,0.1919,9.825000e-08,1.80198,17.17694,253.5159,0.18957,1.639823e-07,1.35222,0.01567,289.02395
2024-03-06_07:10:09,-0.8865,0.19677,9.825000e-08,1.80198,18.81114,243.15357,0.17387,1.438831e-08,1.13976,0.0026,411.61408
2024-03-06_07:11:10,-0.9031,0.19434,9.825000e-08,1.80198,21.37843,174.08266,0.17686,8.730960e-09,1.10929,0.00452,299.82054
2024-03-06_07:12:09,-0.8835,0.18237,9.825000e-08,1.80198,14.51821,227.50115,0.16848,1.022224e-08,1.11307,0.01319,423.07038
2024-03-06_07:13:10,-0.8872,0.19961,9.825000e-08,1.80198,17.99752,215.09908,0.17851,1.824618e-08,1.15592,0.00874,409.69063
2024-03-06_07:14:09,-0.8952,0.21726,9.825000e-08,1.80198,16.0161,195.33096,0.2046,1.154147e-08,1.12833,0.02486,332.98443
2024-03-06_07:15:10,-0.8817,0.22618,9.825000e-08,1.80198,12.52465,286.53546,0.21124,1.038777e-08,1.11828,0.00118,459.37291
2024-03-06_07:16:09,-0.8838,0.2347,9.825000e-08,1.80198,12.57264,319.25335,0.21556,6.576081e-08,1.25551,0.00051,529.92848
2024-03-06_07:17:09,-0.8968,0.22679,9.825000e-08,1.80198,13.33649,264.91473,0.22095,6.958258e-08,1.26409,0.01468,359.73578
2024-03-06_07:18:10,-0.9029,0.2199,9.825000e-08,1.80198,14.96142,179.77607,0.21673,4.890085e-08,1.23589,0.00332,303.37323
2024-03-06_07:19:09,-0.8982,0.21624,9.825000e-08,1.80198,14.42665,234.64127,0.20773,4.128165e-08,1.21985,0.0042,334.83433
2024-03-06_07:20:10,-0.8885,0.22456,9.825000e-08,1.80198,16.11397,321.5354,0.20254,1.935473e-07,1.35169,0.00148,513.82627
2024-03-06_07:21:09,-0.883,0.22639,9.825000e-08,1.80198,15.16786,281.61042,0.20938,2.046080e-08,1.16259,6e-05,470.5745
2024-03-06_07:22:10,-0.8875,0.23653,9.825000e-08,1.86011,14.89599,337.82527,0.21818,1.428931e-07,1.32324,0.00587,529.27982
2024-03-06_07:23:09,-0.8982,0.25783,9.825000e-08,1.86011,13.57564,260.94569,0.24655,8.053423e-08,1.27469,0.00802,340.71023
2024-03-06_07:24:09,-0.8902,0.26108,9.825000e-08,1.86011,10.57272,499.40902,0.24458,1.095461e-07,1.29869,0.01306,463.31385
2024-03-06_07:25:09,-0.9031,0.26574,9.825000e-08,1.86011,11.5059,219.10878,0.2571,5.681679e-08,1.24755,0.15829,293.96204
2024-03-06_07:26:09,-0.9037,0.26108,9.825000e-08,1.86011,10.08911,266.79516,0.25673,1.028963e-07,1.29755,0.00033,301.01196
2024-03-06_07:27:10,-0.8909,0.24444,9.825000e-08,1.86011,11.06343,367.70909,0.23945,8.908379e-08,1.27887,0.00171,435.89295
2024-03-06_07:28:09,-0.8914,0.2554,9.825000e-08,1.86011,12.01359,483.32243,0.23769,9.930555e-08,1.28879,0.00144,436.01282
2024-03-06_07:29:10,-0.9051,0.24505,9.825000e-08,1.86011,12.33252,226.48437,0.24334,1.589559e-07,1.33568,0.00189,303.16543
2024-03-06_07:30:09,-0.8911,0.24404,9.825000e-08,1.86011,14.06803,260.31975,0.23229,1.129909e-07,1.29918,0.01199,447.2435
2024-03-06_07:31:09,-0.894,0.25722,9.825000e-08,1.86011,11.42981,213.79302,0.24418,1.222441e-07,1.3072,0.0003,408.19419
2024-03-06_07:32:09,-0.9082,0.26858,9.825000e-08,1.86011,11.6738,251.03159,0.26535,1.117198e-07,1.30484,0.00043,265.88062
2024-03-06_07:33:09,-0.9089,0.27487,9.825000e-08,1.86011,13.64986,244.04898,0.27148,1.213263e-07,1.31112,0.00017,256.42255
2024-03-06_07:34:10,-0.8992,0.28826,9.825000e-08,1.86011,11.71361,181.83327,0.27385,1.041519e-08,1.11952,0.00186,274.03644
2024-03-06_07:35:09,-0.9046,0.28359,9.825000e-08,1.86011,11.32684,251.09504,0.27236,8.576018e-08,1.27969,0.00945,281.89468
2024-03-06_07:36:10,-0.8837,0.26412,9.825000e-08,1.86011,11.89538,429.43869,0.24438,1.094062e-07,1.29203,0.00082,621.75148
2024-03-06_07:37:09,-0.8921,0.24708,9.825000e-08,1.80198,12.0796,625.35962,0.23172,9.917387e-08,1.28528,0.00203,422.65303
2024-03-06_07:38:09,-0.8847,0.23349,9.825000e-08,1.80198,16.4529,388.22363,0.203,1.128200e-07,1.29319,0.0008,542.70327
2024-03-06_07:39:09,-0.8914,0.2061,9.825000e-08,1.80198,16.41544,408.31754,0.19083,1.324090e-07,1.30998,0.01633,442.66285
2024-03-06_07:40:09,-0.897,0.2132,9.825000e-08,1.80198,15.17872,218.49978,0.19301,3.091616e-08,1.19102,0.00453,345.87637
2024-03-06_07:41:10,-0.8926,0.20022,9.825000e-08,1.80198,15.34888,201.03971,0.18944,8.082799e-08,1.26811,0.0132,411.05284
2024-03-06_07:42:09,-0.8977,0.22294,9.825000e-08,1.80198,13.45795,249.23801,0.20708,1.544071e-07,1.32867,0.00295,376.90186
2024-03-06_07:43:10,-0.8897,0.24485,9.825000e-08,1.80198,18.35727,287.81763,0.23159,1.055933e-08,1.11623,0.00647,363.9974
2024-03-06_07:44:09,-0.8979,0.2909,9.825000e-08,1.86011,9.70678,145.20181,0.25838,1.887722e-07,1.34739,0.00413,372.73186
2024-03-06_07:45:09,-0.8935,0.29232,9.825000e-08,1.86011,11.57491,240.67829,0.2761,7.393443e-08,1.26293,0.00424,386.90112
2024-03-06_07:46:09,-0.8925,0.2986,9.825000e-08,1.86011,8.99905,306.70058,0.28847,1.446334e-08,1.13978,0.00283,333.44613
2024-03-06_07:47:09,-0.9017,0.29536,9.825000e-08,1.86011,9.27012,254.11644,0.29338,8.266704e-08,1.27444,0.00554,295.08078
2024-03-06_07:48:10,-0.9097,0.31463,9.825000e-08,1.86011,10.90177,203.13826,0.30417,1.158856e-07,1.305,0.00135,239.83342
2024-03-06_07:49:09,-0.8839,0.28501,9.825000e-08,1.86011,9.00277,1347.10151,0.27189,3.481550e-08,1.19822,0.00141,523.51323
2024-03-06_07:50:10,-0.9038,0.28542,9.825000e-08,1.86011,10.71925,245.11503,0.28018,1.025023e-07,1.29047,0.02365,287.61063
2024-03-06_07:51:09,-0.903,0.28258,9.825000e-08,1.86011,10.71064,272.03776,0.27493,1.142384e-07,1.29937,0.0042,298.83012
2024-03-06_07:52:10,-0.9134,0.28238,9.825000e-08,1.86011,10.89864,231.70671,0.27596,1.040667e-07,1.29466,0.0,228.27974
2024-03-06_07:53:09,-0.8991,0.26818,9.825000e-08,1.86011,12.27543,323.10884,0.25976,7.357130e-08,1.25896,0.01623,324.47389
2024-03-06_07:54:09,-0.9066,0.27528,9.825000e-08,1.86011,11.25015,263.12497,0.26848,8.555386e-08,1.27448,4e-05,267.75088
2024-03-06_07:55:10,-0.8942,0.2629,9.825000e-08,1.86011,11.70359,312.78488,0.25614,4.575217e-08,1.21821,0.00153,358.12339
2024-03-06_07:56:09,-0.8909,0.26818,9.825000e-08,1.86011,10.36016,370.99046,0.25191,1.728996e-07,1.33023,0.00108,481.75113
2024-03-06_07:57:10,-0.9058,0.27507,9.825000e-08,1.86011,8.97984,235.11299,0.26744,7.368244e-08,1.26028,0.00127,270.16344
2024-03-06_07:58:09,-0.9068,0.27203,9.825000e-08,1.86011,11.57194,244.10733,0.27094,1.008417e-07,1.28702,0.00036,266.89931
2024-03-06_07:59:10,-0.9017,0.284,9.825000e-08,1.86011,11.81821,245.24752,0.27414,1.534441e-07,1.32317,0.01209,320.63623
2024-03-06_08:00:09,-0.8936,0.30814,9.825000e-08,1.86011,10.49988,282.48211,0.2912,1.023933e-08,1.11201,0.00156,312.27882
2024-03-06_08:01:09,-0.9048,0.3341,9.825000e-08,1.86011,8.76353,243.05147,0.32942,6.366262e-08,1.24915,0.00508,252.12155
2024-03-06_08:02:10,-0.8916,0.36575,9.825000e-08,1.86011,7.8656,568.79071,0.356,1.235962e-07,1.29908,0.00117,460.6488
2024-03-06_08:03:09,-0.9077,0.40429,9.825000e-08,1.91823,6.48653,269.73049,0.41872,3.713722e-09,1.05752,0.00258,170.5277
2024-03-06_08:04:10,-0.9007,0.43249,9.825000e-08,1.91823,5.51763,337.93784,0.44007,2.840561e-08,1.18481,0.00763,232.82986
2024-03-06_08:05:09,-0.8959,0.48138,9.825000e-08,1.91823,5.33342,265.62741,0.46724,5.157811e-08,1.22586,6e-05,294.78606
2024-03-06_08:06:10,-0.8911,0.49923,9.825000e-08,1.91823,5.61564,202.63093,0.48086,1.903033e-08,1.15195,0.00221,324.55772
2024-03-06_08:07:09,-0.9035,0.4903,9.825000e-08,1.91823,5.72808,375.78422,0.50569,6.569001e-08,1.24491,0.00093,210.70562
2024-03-06_08:08:09,-0.9097,0.50734,9.825000e-08,1.91823,5.63246,189.94597,0.52151,1.319990e-07,1.30291,0.01576,178.13459
2024-03-06_08:09:10,-0.8953,0.49882,9.825000e-08,1.91823,4.97745,331.86491,0.50322,5.482314e-08,1.22512,0.00032,296.01392
2024-03-06_08:10:09,-0.9055,0.53209,9.825000e-08,1.91823,5.42843,146.06057,0.52696,2.228128e-07,1.34401,0.00416,219.07861
2024-03-06_08:11:10,-0.8978,0.53777,9.825000e-08,1.91823,4.54002,298.81365,0.53398,5.775867e-08,1.22804,0.00067,258.83639
2024-03-06_08:12:09,-0.8938,0.54852,9.825000e-08,1.91823,4.26434,411.88293,0.54928,1.007957e-07,1.26864,0.00242,360.99608
2024-03-06_08:13:10,-0.8955,0.58483,9.825000e-08,1.91823,4.32503,281.92107,0.58356,5.640142e-08,1.22189,0.0004,278.63755
2024-03-06_08:14:09,-0.8903,0.60593,9.825000e-08,1.91823,4.17608,643.73416,0.60117,8.246456e-08,1.24726,0.00043,446.41347
2024-03-06_08:15:09,-0.9025,0.61303,9.825000e-08,1.91823,4.15871,264.14506,0.63196,1.519763e-07,1.29998,0.00716,214.28713
2024-03-06_08:16:09,-0.8928,0.60045,9.825000e-08,1.91823,4.25154,505.82069,0.59481,9.831732e-08,1.25892,0.00055,370.83323
2024-03-06_08:17:09,-0.904,0.57834,9.825000e-08,1.91823,4.29587,278.03812,0.59059,1.434976e-07,1.29273,0.01662,204.25922
2024-03-06_08:18:10,-0.897,0.55867,9.825000e-08,1.91823,4.60407,261.21955,0.55087,1.963431e-07,1.31643,0.0019,328.59724
2024-03-06_08:19:09,-0.8929,0.55481,9.825000e-08,1.91823,5.11117,318.66161,0.54465,2.445294e-07,1.3338,0.00132,491.43579
2024-03-06_08:20:10,-0.9034,0.56272,9.825000e-08,1.91823,4.42476,250.55023,0.5787,6.747190e-08,1.23067,0.00684,192.47683
2024-03-06_08:21:09,-0.8918,0.56333,9.825000e-08,1.91823,4.54136,217.13945,0.55662,4.140676e-08,1.18972,0.00011,334.32495
2024-03-06_08:22:09,-0.8993,0.55887,9.825000e-08,1.91823,5.10339,224.46305,0.55919,4.059263e-08,1.18976,0.00449,218.55788
2024-03-06_08:23:09,-0.903,0.56495,9.825000e-08,1.91823,4.7007,205.31926,0.56268,1.432034e-08,1.11909,0.01202,170.74159
2024-03-06_08:24:09,-0.9038,0.54223,9.825000e-08,1.91823,4.67056,149.38862,0.54512,2.649939e-07,1.34135,0.01333,233.94654
2024-03-06_08:25:10,-0.8968,0.54102,9.825000e-08,1.91823,4.931,234.49429,0.53898,5.850193e-08,1.21307,0.00285,263.88685
2024-03-06_08:26:09,-0.9044,0.56009,9.825000e-08,1.91823,5.00275,168.01184,0.56799,1.306778e-07,1.27847,0.00195,199.53521
2024-03-06_08:27:10,-0.8967,0.57124,9.825000e-08,1.91823,4.00399,295.53862,0.56779,1.536029e-07,1.28875,0.00141,307.91913
2024-03-06_08:28:09,-0.8854,0.58808,9.825000e-08,1.91823,4.37784,485.10436,0.57078,3.885969e-08,1.17777,0.00036,578.22802
2024-03-06_08:29:10,-0.8946,0.58179,9.825000e-08,1.91823,4.61494,334.2144,0.57926,1.814001e-07,1.30069,0.00089,373.15788
2024-03-06_08:30:09,-0.9019,0.56313,9.825000e-08,1.91823,5.02363,337.89666,0.57636,1.277894e-07,1.27386,0.00858,220.56169
2024-03-06_08:31:09,-0.8936,0.54142,9.825000e-08,1.91823,5.25897,167.99915,0.5342,1.105475e-07,1.25888,0.00089,363.46033
2024-03-06_08:32:10,-0.895,0.50897,9.825000e-08,1.86011,5.19059,286.8576,0.51117,5.365774e-08,1.20264,0.00156,290.54632
2024-03-06_08:33:09,-0.9087,0.497,9.825000e-08,1.86011,5.2269,216.59401,0.50843,1.551714e-07,1.29283,0.00102,183.88133
2024-03-06_08:34:10,-0.8867,0.47448,9.825000e-08,1.86011,6.66859,293.00608,0.46192,2.346253e-08,1.14183,0.00063,429.13213
2024-03-06_08:35:09,-0.902,0.47347,9.825000e-08,1.86011,5.94182,222.81366,0.46751,1.486679e-07,1.2877,0.00795,251.23548
2024-03-06_08:36:10,-0.8926,0.44527,9.825000e-08,1.86011,6.7862,429.13824,0.44071,4.272527e-08,1.18575,7e-05,332.67064
2024-03-06_08:37:09,-0.8988,0.44263,9.825000e-08,1.86011,6.21123,264.25635,0.43341,2.248154e-07,1.32354,0.00422,321.71461
2024-03-06_08:38:09,-0.9091,0.44182,9.825000e-08,1.86011,7.42327,199.18269,0.45063,3.745438e-09,1.03663,0.01049,152.0076
2024-03-06_08:39:10,-0.8898,0.46312,9.825000e-08,1.86011,5.77493,275.04271,0.44138,1.280348e-08,1.10495,0.0033,325.86693
2024-03-06_08:40:09,-0.8979,0.47874,9.825000e-08,1.86011,5.23977,238.47626,0.4729,2.108954e-07,1.31875,0.00141,324.10335
2024-03-06_08:41:10,-0.8968,0.50673,9.825000e-08,1.91823,4.92502,318.72208,0.50179,1.938661e-07,1.31066,0.00347,337.4886
2024-03-06_08:42:09,-0.896,0.52154,9.825000e-08,1.91823,4.87363,252.38447,0.51675,1.248134e-07,1.27205,0.00253,318.98166
2024-03-06_08:43:10,-0.8887,0.53108,9.825000e-08,1.91823,4.58686,477.90379,0.50854,1.556214e-07,1.28723,3e-05,659.75015
2024-03-06_08:44:09,-0.8875,0.5114,9.825000e-08,1.86011,4.92334,434.87625,0.50116,8.976504e-08,1.24141,0.0,598.75365
2024-03-06_08:45:10,-0.9011,0.51262,9.825000e-08,1.86011,5.88352,284.43381,0.51967,3.068401e-08,1.16524,0.00074,203.96467
2024-03-06_08:46:09,-0.898,0.49761,9.825000e-08,1.86011,5.35149,297.82868,0.49743,5.276833e-08,1.20321,0.00405,253.43311
2024-03-06_08:47:09,-0.9011,0.4899,9.825000e-08,1.86011,6.23393,216.4316,0.48492,2.136067e-07,1.31775,0.00324,272.49149
2024-03-06_08:48:10,-0.8784,0.47813,9.825000e-08,1.86011,5.28059,633.22082,0.44206,4.054396e-08,1.17705,0.00018,1511.94984
2024-03-06_08:49:09,-0.8967,0.44831,9.825000e-08,1.86011,5.75258,426.73661,0.45956,4.231348e-08,1.18651,0.00071,270.86478
2024-03-06_08:50:10,-0.8922,0.46495,9.825000e-08,1.86011,5.80683,385.36284,0.45717,4.640718e-08,1.19111,0.00389,344.62017
2024-03-06_08:51:09,-0.8933,0.45683,9.825000e-08,1.86011,5.04858,232.54404,0.45475,1.286678e-07,1.27141,0.00058,396.04871
2024-03-06_08:52:09,-0.8937,0.46758,9.825000e-08,1.86011,5.81429,463.37242,0.45936,3.657285e-08,1.17488,0.00198,305.49694
2024-03-06_08:53:09,-0.8957,0.48462,9.825000e-08,1.86011,5.19699,308.02743,0.47812,4.609519e-08,1.19252,2e-05,281.67464
2024-03-06_08:54:09,-0.8961,0.50897,9.825000e-08,1.86011,5.17942,353.25188,0.5098,2.753130e-08,1.15692,0.00059,251.66844
2024-03-06_08:55:10,-0.8975,0.56901,9.825000e-08,1.91823,4.93664,242.3258,0.56452,1.868616e-08,1.13185,0.00399,213.7921
2024-03-06_08:56:09,-0.8942,0.6037,9.825000e-08,1.91823,4.81396,346.93247,0.60306,1.516555e-07,1.28508,0.00171,365.58627
2024-03-06_08:57:10,-0.8983,0.65888,9.825000e-08,1.91823,4.05424,295.62793,0.66357,1.704876e-07,1.29423,0.00149,263.14775
2024-03-06_08:58:09,-0.8982,0.70229,9.825000e-08,1.91823,3.72116,295.60324,0.71137,1.437010e-07,1.27914,0.00158,243.21411
2024-03-06_08:59:09,-0.8956,0.75523,9.825000e-08,1.91823,3.89935,245.12292,0.7505,1.581136e-07,1.28414,0.00138,297.6928
2024-03-06_09:00:09,-0.8966,0.79682,9.825000e-08,1.91823,3.21968,224.41629,0.79699,1.103012e-07,1.25325,0.00745,244.42235
2024-03-06_09:01:09,-0.9086,0.95302,9.825000e-08,1.97636,2.73976,160.85237,0.9654,1.817535e-07,1.29592,0.00363,116.71187
2024-03-06_09:02:10,-0.9088,0.92198,9.825000e-08,1.91823,2.86045,308.48935,0.91208,8.347861e-08,1.22597,1.01249,293.82651
2024-03-06_09:03:09,-0.8989,1.00353,9.825000e-08,1.97636,2.31029,289.96714,1.02075,8.832564e-08,1.22798,0.00288,162.72504
2024-03-06_09:04:10,-0.8999,1.08934,9.825000e-08,1.97636,2.39728,183.54823,1.10911,8.528873e-08,1.22253,0.00248,137.84598
2024-03-06_09:05:09,-0.8988,1.11043,9.825000e-08,1.97636,2.30537,224.96135,1.13558,1.256307e-07,1.24764,0.00553,152.97508
2024-03-06_09:06:10,-0.8923,1.23053,9.825000e-08,1.97636,2.23695,282.31559,1.22647,9.746638e-08,1.22234,0.02855,243.73376
2024-03-06_09:07:09,-0.8946,1.05343,9.825000e-08,1.91823,2.51033,312.86015,1.07153,6.641168e-08,1.19366,0.00275,188.66429
2024-03-06_09:08:09,-0.8953,1.21024,9.825000e-08,1.97636,2.06722,233.866,1.21982,7.620786e-08,1.20208,0.03325,172.66619
2024-03-06_09:09:10,-0.9064,1.21349,9.825000e-08,1.91823,2.02687,351.53469,1.26898,5.943393e-08,1.18622,0.1029,92.14601
2024-03-06_09:10:09,-0.9109,1.10029,9.825000e-08,1.91823,2.23747,248.21423,1.15912,5.405002e-09,1.03472,0.65847,102.06866
2024-03-06_09:11:10,-0.904,0.9658,9.825000e-08,1.91823,2.5546,299.55741,1.00355,1.786160e-07,1.26698,0.00481,131.84914
2024-03-06_09:12:09,-0.8939,0.94389,9.825000e-08,1.91823,2.48217,252.35426,0.94412,4.320170e-08,1.15874,0.02411,202.02042
2024-03-06_09:13:10,-0.8912,0.90677,9.825000e-08,1.91823,2.8124,725.51229,0.91047,5.729305e-08,1.17826,0.00197,267.61988
2024-03-06_09:14:09,-0.8967,1.61575,9.825000e-08,1.97636,1.54851,304.12258,1.64454,1.412313e-07,1.23952,0.07509,148.21471
2024-03-06_09:15:09,-0.9042,1.66829,9.825000e-08,1.97636,1.49992,318.38348,1.55484,7.905495e-09,1.04948,0.73424,359.9708
2024-03-06_09:16:10,-0.9086,1.67924,9.825000e-08,1.97636,1.57216,283.34007,1.48328,4.780746e-09,1.0209,0.95004,334.74305
2024-03-06_09:17:09,-0.8925,1.72245,9.825000e-08,1.97636,1.47917,343.02245,1.70351,9.100796e-08,1.18922,0.18912,448.67196
2024-03-06_09:18:10,-0.901,1.73787,9.825000e-08,1.97636,1.50461,296.24441,1.80183,1.825430e-08,1.08501,0.20994,88.39887
2024-03-06_09:19:09,-0.8956,1.69121,9.825000e-08,1.91823,1.50441,255.00021,1.70282,8.529743e-08,1.17669,0.15532,171.32915
2024-03-06_09:20:10,-0.8933,0.93557,9.825000e-08,1.86011,2.81344,476.97475,0.93946,2.639096e-08,1.09537,0.17388,225.30142
2024-03-06_09:21:09,-0.8947,0.79783,9.825000e-08,1.86011,2.88411,515.55876,0.81065,7.782597e-08,1.17184,0.0053,222.80525
2024-03-06_09:22:09,-0.9015,0.77917,9.825000e-08,1.86011,3.17979,200.0249,0.7867,1.218450e-07,1.21122,0.00114,164.89524
2024-03-06_09:23:10,-0.8935,0.75909,9.825000e-08,1.86011,3.51203,219.6948,0.75715,3.312818e-08,1.12004,0.0024,217.43321
2024-03-06_09:24:09,-0.8908,0.72765,9.825000e-08,1.86011,3.58868,339.78995,0.7169,7.681923e-08,1.18071,0.00202,337.68467
2024-03-06_09:25:10,-0.8884,0.68829,9.825000e-08,1.86011,3.3453,381.5349,0.67335,1.053711e-07,1.20663,0.00052,497.98168
2024-03-06_09:26:09,-0.8967,0.65685,9.825000e-08,1.86011,3.71074,179.2162,0.65406,1.653369e-08,1.08617,0.00451,185.21672
2024-03-06_09:27:10,-0.8978,0.61932,9.825000e-08,1.86011,4.13442,373.56814,0.63144,1.428120e-07,1.24295,0.00155,248.78517
2024-03-06_09:28:09,-0.9051,0.62946,9.825000e-08,1.86011,3.82386,205.95749,0.64441,5.957131e-08,1.18296,0.00631,155.06264
2024-03-06_09:29:09,-0.9008,0.65624,9.825000e-08,1.86011,3.81623,189.52412,0.65672,4.008277e-08,1.1552,0.00481,175.10934
2024-03-06_09:30:09,-0.8923,0.74408,9.825000e-08,1.86011,3.36688,205.99973,0.71238,2.674381e-07,1.3008,0.00037,475.88926
2024-03-06_09:31:09,-0.8881,0.78505,9.825000e-08,1.91823,3.62538,363.81366,0.76352,4.163345e-08,1.15649,0.06654,435.37309
2024-03-06_09:32:10,-0.8952,0.76457,9.825000e-08,1.91823,3.23745,269.08939,0.76305,1.142227e-07,1.23411,0.00017,260.49274
2024-03-06_09:33:09,-0.8931,0.73901,9.825000e-08,1.91823,3.4065,501.36841,0.74365,5.637517e-08,1.18174,0.00057,265.24129
2024-03-06_09:34:10,-0.8895,0.72501,9.825000e-08,1.91823,3.68372,337.23992,0.72076,4.962702e-08,1.17131,2e-05,352.77327
2024-03-06_09:35:09,-0.89,0.74489,9.825000e-08,1.91823,3.13281,338.44137,0.73663,4.357347e-08,1.16228,0.00162,323.01929
2024-03-06_09:36:10,-0.8937,0.77552,9.825000e-08,1.91823,3.18837,203.89972,0.77101,3.074176e-08,1.13968,0.00496,221.39413
2024-03-06_09:37:09,-0.8954,0.77653,9.825000e-08,1.91823,3.30386,210.16685,0.7682,6.753002e-08,1.19608,0.0011,228.168
2024-03-06_09:38:09,-0.892,0.72298,9.825000e-08,1.91823,3.60677,287.02263,0.72597,1.903023e-08,1.10988,0.00564,236.45034
2024-03-06_09:39:10,-0.901,0.67592,9.825000e-08,1.86011,3.60247,214.76665,0.68936,9.508338e-08,1.22548,0.00018,189.46696
2024-03-06_09:40:09,-0.8941,0.63474,9.825000e-08,1.86011,4.00829,291.60272,0.6296,9.666585e-08,1.22532,0.0015,303.60491
2024-03-06_09:41:10,-0.8944,0.60187,9.825000e-08,1.86011,4.21174,245.9163,0.5896,1.030884e-07,1.23415,0.00299,314.44911
2024-03-06_09:42:09,-0.8998,0.61161,9.825000e-08,1.86011,4.40397,153.40293,0.6083,3.823379e-08,1.16347,0.00022,193.21638
2024-03-06_09:43:10,-0.8953,0.61445,9.825000e-08,1.86011,3.88506,404.63724,0.62045,2.749649e-08,1.13998,0.00134,228.31788
2024-03-06_09:44:09,-0.8889,0.66922,9.825000e-08,1.91823,3.81085,194.54116,0.62993,1.301852e-07,1.25262,0.00063,567.21804
2024-03-06_09:45:09,-0.895,0.70574,9.825000e-08,1.91823,3.44903,162.99369,0.68999,1.617504e-07,1.27184,0.00095,313.0602
2024-03-06_09:46:10,-0.8923,0.74103,9.825000e-08,1.91823,3.14113,269.64401,0.73056,6.420753e-08,1.20034,2e-05,303.4451
2024-03-06_09:47:09,-0.8958,0.90352,9.825000e-08,1.91823,2.77619,205.60329,0.90639,8.669843e-08,1.22195,0.0,213.23836
2024-03-06_09:48:10,-0.8894,0.86356,9.825000e-08,1.91823,2.90277,713.87134,0.8529,7.269023e-08,1.20548,0.00036,387.60635
2024-03-06_09:49:09,-0.8983,0.93922,9.825000e-08,1.91823,2.65002,130.06377,0.9377,9.261344e-08,1.2238,0.00324,176.79039
2024-03-06_09:50:10,-0.892,0.92158,9.825000e-08,1.91823,2.83376,355.30022,0.91968,5.828786e-08,1.18595,0.00128,258.1856
